Time (ms)	Distance 1 (um)	Distance 2 (um)	Force Channel 1 (pN)	Force Channel 2 (pN)	Force Channel 3 (pN)	Force Channel 4 (pN)	Force Channel 5 (pN)	Force Channel 6 (pN)	Force Channel 1 STDEV (pN)	Force Channel 2 STDEV (pN)	Force Channel 3 STDEV (pN)	Force Channel 4 STDEV (pN)	Force Channel 5 STDEV (pN)	Force Channel 6 STDEV (pN)	Force Trap 1 (pN)	Force Trap 2 (pN)	Force Trap 3 (pN)	Force Trap 1 STDEV (pN)	Force Trap 2 STDEV (pN)	Force Trap 3 STDEV (pN)	Bead 1 X position (um)	Bead 1 Y position (um)	Bead 2 X position (um)	Bead 2 Y position (um)	Bead 3 X position (um)	Bead 3 Y position (um)	Bead 4 X position (um)	Bead 4 Y position (um)
9117.00000000	2.51633719	0.00000000	-15.36587331	0.59988146	17.02392644	-0.61163230	-1.69647590	-2.22066791	1.25312807	1.41832850	1.18646768	1.38888354	0.00027394	0.00036136	15.37757849	17.03491020	2.79452974	1.25339601	1.18675085	0.00033184	6.20739932	5.65075156	11.95292523	5.74730834	0.00000000	0.00000000	0.00000000	0.00000000
9122.00000000	2.51450864	0.00000000	-15.71083738	1.01488239	17.10778785	-0.88691748	-1.69647951	-2.22058208	1.18166896	1.47808617	1.20458964	1.32706468	0.00029364	0.00039387	15.74358273	17.13076262	2.79446372	1.18305440	1.20493457	0.00036019	6.20856755	5.65028270	11.95227272	5.74635830	0.00000000	0.00000000	0.00000000	0.00000000
9127.00000000	2.51337481	0.00000000	-15.49289819	0.53516715	17.08849661	0.04489880	-1.69644266	-2.22049702	1.39011690	1.48385534	1.55262555	1.42320896	0.00032745	0.00041911	15.50213850	17.08855559	2.79437376	1.39023238	1.55262470	0.00038786	6.20953948	5.65042531	11.95208394	5.74808466	0.00000000	0.00000000	0.00000000	0.00000000
9132.00000000	2.51559623	0.00000000	-15.10750123	0.43471307	17.12126165	0.33365532	-1.69652040	-2.22050623	1.39561099	1.50146094	1.41780294	1.37886214	0.00029893	0.00038324	15.11375429	17.12451244	2.79442828	1.39570187	1.41778836	0.00035451	6.20750876	5.65009392	11.95227682	5.74764349	0.00000000	0.00000000	0.00000000	0.00000000
9137.00000000	2.51600917	0.00000000	-15.58147417	0.58504000	16.54849661	-0.25763866	-1.69644646	-2.22046178	1.26081797	1.57461771	1.30119077	1.46400069	0.00030214	0.00038258	15.59245359	16.55050203	2.79434806	1.26131461	1.30123269	0.00035506	6.20935002	5.65113254	11.95457634	5.74597938	0.00000000	0.00000000	0.00000000	0.00000000
9142.00000000	2.51614594	0.00000000	-15.54787300	0.85680501	16.85718149	-0.86616385	-1.69651264	-2.22068109	1.34214078	1.37548066	1.37625879	1.27399807	0.00030497	0.00038216	15.57146331	16.87941964	2.79456251	1.34224297	1.37599950	0.00035567	6.21063795	5.65223716	11.95599764	5.74729056	0.00000000	0.00000000	0.00000000	0.00000000
9147.00000000	2.51922288	0.00000000	-15.32696247	0.27974984	16.93718433	-0.55665600	-1.69639616	-2.22057110	1.18775592	1.46439075	1.26901773	1.49526994	0.00030108	0.00039694	15.32951527	16.94632937	2.79440440	1.18785877	1.26928359	0.00036456	6.20796223	5.65229940	11.95641350	5.74648963	0.00000000	0.00000000	0.00000000	0.00000000
9152.00000000	2.51836485	0.00000000	-15.16118458	0.44067551	16.93340655	-0.80562202	-1.69638869	-2.22057897	1.22988670	1.39991269	1.18282725	1.62981079	0.00030766	0.00039062	15.16758758	16.95255981	2.79440612	1.23004013	1.18402682	0.00036226	6.20806552	5.64791854	11.95555443	5.74826591	0.00000000	0.00000000	0.00000000	0.00000000
9157.00000000	2.52024206	0.00000000	-15.39299214	0.75327852	16.61256227	-0.42704500	-1.69649992	-2.22071033	1.36423740	1.37865433	1.34796314	1.32378496	0.00030137	0.00037319	15.41141251	16.61805021	2.79457803	1.36427202	1.34794731	0.00034845	6.20733913	5.65196801	11.95680474	5.74646158	0.00000000	0.00000000	0.00000000	0.00000000
9162.00000000	2.51807905	0.00000000	-15.54506661	0.23739363	17.44207057	-0.31023721	-1.69650273	-2.22052217	1.30724040	1.31952868	1.41897293	1.40586534	0.00031192	0.00041423	15.54687916	17.44482940	2.79443021	1.30724327	1.41896880	0.00037974	6.20923990	5.64972663	11.95650926	5.74620304	0.00000000	0.00000000	0.00000000	0.00000000
9167.00000000	2.52134691	0.00000000	-15.26944618	0.31609515	17.13672676	-0.36513700	-1.69648572	-2.22051438	1.20426654	1.43998630	1.31763628	1.55364322	0.00029829	0.00039649	15.27271759	17.14061636	2.79441370	1.20437738	1.31775297	0.00036340	6.20673040	5.65201418	11.95726163	5.74887396	0.00000000	0.00000000	0.00000000	0.00000000
9172.00000000	2.52161573	0.00000000	-15.78732148	0.54658856	17.03862383	-0.33303373	-1.69660649	-2.22072832	1.32135711	1.54461125	1.23375347	1.33960974	0.00030988	0.00038801	15.79678064	17.04187823	2.79465702	1.32164695	1.23379563	0.00036119	6.20829328	5.65164312	11.95915214	5.74494863	0.00000000	0.00000000	0.00000000	0.00000000
9177.00000000	2.52127933	0.00000000	-15.74269601	0.42646648	17.15182743	-0.17017938	-1.69650611	-2.22060489	1.21769094	1.40010210	1.28220349	1.54127534	0.00032854	0.00040789	15.74847140	17.15267167	2.79449800	1.21783472	1.28223157	0.00038057	6.20898957	5.65060827	11.95949960	5.74467367	0.00000000	0.00000000	0.00000000	0.00000000
9182.00000000	2.52037265	0.00000000	-15.55559466	0.62830491	17.43757460	-0.25831812	-1.69649363	-2.22060530	1.20121633	1.33496441	1.22653969	1.25827563	0.00036377	0.00044420	15.56827840	17.43948784	2.79449075	1.20144628	1.22654674	0.00041637	6.20807851	5.65076387	11.95768159	5.74483851	0.00000000	0.00000000	0.00000000	0.00000000
9187.00000000	2.52198851	0.00000000	-15.90441476	0.99525236	17.59669450	-0.84417702	-1.69649701	-2.22069165	1.34772106	1.41589595	1.49850763	1.47407110	0.00034880	0.00044503	15.93552434	17.61693197	2.79456141	1.34799368	1.49845198	0.00041219	6.20892390	5.65272381	11.96016442	5.74548350	0.00000000	0.00000000	0.00000000	0.00000000
9192.00000000	2.51928576	0.00000000	-16.18587412	0.25464941	17.82376534	-0.62430245	-1.69642626	-2.22048988	1.29681774	1.35632240	1.30436337	1.27315890	0.00033819	0.00044630	16.18787717	17.83469552	2.79435813	1.29683280	1.30432559	0.00040979	6.20932677	5.65215713	11.95782796	5.74713461	0.00000000	0.00000000	0.00000000	0.00000000
9197.00000000	2.52097045	0.00000000	-15.70806088	0.58846556	17.84745713	-0.51544079	-1.69658524	-2.22060566	1.24939610	1.23471152	1.33550179	1.45886240	0.00033770	0.00048011	15.71907976	17.85489863	2.79454665	1.24937564	1.33560934	0.00043310	6.20856208	5.65139279	11.95875817	5.74576461	0.00000000	0.00000000	0.00000000	0.00000000
9202.00000000	2.52120255	0.00000000	-15.98823606	0.92634901	17.52086262	-0.55136947	-1.69645985	-2.22058634	1.29272988	1.43029592	1.36620386	1.41791610	0.00037423	0.00051851	16.01504964	17.52953608	2.79445517	1.29321454	1.36625598	0.00047052	6.20911679	5.65226623	11.95954474	5.74665446	0.00000000	0.00000000	0.00000000	0.00000000
9207.00000000	2.52009891	0.00000000	-16.05722749	0.42735472	17.84186898	-0.14685950	-1.69649897	-2.22045319	1.12510432	1.32080094	1.16285520	1.41410343	0.00043224	0.00051830	16.06291339	17.84247338	2.79437312	1.12525487	1.16287406	0.00048835	6.21168032	5.65348644	11.96102623	5.74654092	0.00000000	0.00000000	0.00000000	0.00000000
9212.00000000	2.52035743	0.00000000	-16.39805205	0.27367650	17.77419608	-0.33024235	-1.69654739	-2.22062482	1.32577095	1.31236999	1.27876190	1.64811088	0.00036741	0.00044234	16.40033566	17.77726375	2.79453890	1.32576724	1.27890776	0.00041630	6.20994713	5.64960146	11.95945035	5.74871391	0.00000000	0.00000000	0.00000000	0.00000000
9217.00000000	2.52453359	0.00000000	-16.26279475	0.53409902	17.97155642	-0.20793515	-1.69643571	-2.22046936	1.25332546	1.20395581	1.36416195	1.24678463	0.00035813	0.00051026	16.27156277	17.97275931	2.79434756	1.25327332	1.36414691	0.00046008	6.20998612	5.65300731	11.96379223	5.74450678	0.00000000	0.00000000	0.00000000	0.00000000
9222.00000000	2.52052763	0.00000000	-16.68379946	0.71750481	18.09808196	-0.56020263	-1.69658449	-2.22060315	1.27301280	1.43779192	1.17774529	1.33905207	0.00040429	0.00052374	16.69922087	18.10675006	2.79454420	1.27333664	1.17791026	0.00048316	6.21090470	5.65180283	11.96065825	5.74615379	0.00000000	0.00000000	0.00000000	0.00000000
9227.00000000	2.52101567	0.00000000	-16.06976092	0.89602489	17.98865420	-0.57334223	-1.69661260	-2.22069485	1.26946574	1.55862807	1.23119306	1.34065100	0.00040740	0.00050111	16.09472201	17.99778879	2.79463413	1.27046364	1.23130907	0.00046876	6.20992593	5.65121359	11.96013159	5.74773309	0.00000000	0.00000000	0.00000000	0.00000000
9232.00000000	2.52153160	0.00000000	-16.40723397	0.99704379	18.32040810	-0.64689551	-1.69634287	-2.22043955	1.23976900	1.28879125	1.41159863	1.42837962	0.00039981	0.00047039	16.43750051	18.33182551	2.79426751	1.23995292	1.41161965	0.00044568	6.20945877	5.64878753	11.96014117	5.74761955	0.00000000	0.00000000	0.00000000	0.00000000
9237.00000000	2.52479665	0.00000000	-16.57902775	0.53867530	18.36166244	-0.29962538	-1.69652182	-2.22060724	1.55523347	1.35963137	1.27216011	1.30808068	0.00039298	0.00053026	16.58777659	18.36410692	2.79450941	1.55504015	1.27216981	0.00048422	6.20922007	5.64988770	11.96319990	5.74684393	0.00000000	0.00000000	0.00000000	0.00000000
9242.00000000	2.52218676	0.00000000	-16.77704221	1.07707513	18.35476689	-0.51138534	-1.69650209	-2.22055367	1.35723627	1.67810615	1.29338420	1.46115798	0.00037088	0.00043986	16.81158042	18.36188941	2.79445486	1.35870821	1.29352276	0.00041577	6.21027476	5.65132986	11.96164454	5.74827343	0.00000000	0.00000000	0.00000000	0.00000000
9247.00000000	2.52392978	0.00000000	-16.45777157	0.38412793	17.95825877	-0.66501053	-1.69652847	-2.22051339	1.09062319	1.40683967	1.19769411	1.44325917	0.00040653	0.00053435	16.46225377	17.97056752	2.79443886	1.09082031	1.19806481	0.00049113	6.20983017	5.65251861	11.96298103	5.74719207	0.00000000	0.00000000	0.00000000	0.00000000
9252.00000000	2.52343446	0.00000000	-16.91462946	0.58758832	18.39398009	-0.50423092	-1.69660823	-2.22057861	1.21136620	1.32798068	1.22696051	1.37901745	0.00036859	0.00045332	16.92483234	18.40088999	2.79453911	1.21151351	1.22708175	0.00042407	6.21123848	5.65406918	11.96390850	5.74785416	0.00000000	0.00000000	0.00000000	0.00000000
9257.00000000	2.52636227	0.00000000	-16.65201926	0.45742288	18.04252254	-0.95530970	-1.69647416	-2.22046789	1.27295248	1.54371258	1.20787939	1.45279127	0.00037269	0.00044305	16.65830067	18.06779555	2.79436974	1.27317833	1.20863324	0.00041850	6.21096899	5.65000193	11.96660063	5.74171343	0.00000000	0.00000000	0.00000000	0.00000000
9262.00000000	2.52155353	0.00000000	-14.51445703	0.78670975	16.32618555	-0.60118396	-1.69642090	-2.22054014	1.43765301	1.37946910	1.40460884	1.12495032	0.00037203	0.00050312	14.53576194	16.33725059	2.79439481	1.43748601	1.40426780	0.00045918	6.21216321	5.65050465	11.96287160	5.74910036	0.00000000	0.00000000	0.00000000	0.00000000
9267.00000000	2.52582703	0.00000000	-14.44502246	0.75515903	15.87890937	-0.74320890	-1.69634937	-2.22046414	1.35696676	1.37638046	1.36145070	1.35825732	0.00031877	0.00038610	14.46474815	15.89629272	2.79429100	1.35702005	1.36144373	0.00036274	6.21110647	5.65196220	11.96616288	5.74614559	0.00000000	0.00000000	0.00000000	0.00000000
9272.00000000	2.53613378	0.00000000	-14.39446518	0.73067368	16.06009053	-0.62610064	-1.69639312	-2.22056754	1.32739995	1.42755777	1.32013082	1.47909282	0.00035651	0.00047237	14.41299801	16.07229012	2.79439972	1.32766705	1.32038655	0.00043330	6.20461554	5.65336161	11.97000683	5.74589320	0.00000000	0.00000000	0.00000000	0.00000000
9277.00000000	2.53415838	0.00000000	-14.09235493	0.52291850	15.82201335	-0.56791531	-1.69642213	-2.22059002	1.61486872	1.40004814	1.42290683	1.34064942	0.00032641	0.00042367	14.10205344	15.83220245	2.79443520	1.61459297	1.42280404	0.00039065	6.20807714	5.65186781	11.97147600	5.74543836	0.00000000	0.00000000	0.00000000	0.00000000
9282.00000000	2.53445260	0.00000000	-12.88901827	0.77931461	14.28385587	-0.47205726	-1.69639286	-2.22054147	1.28045677	1.48766220	1.30189861	1.39359212	0.00031272	0.00040909	12.91255680	14.29165409	2.79437886	1.28127232	1.30200217	0.00037645	6.20674544	5.65484789	11.97048424	5.74556079	0.00000000	0.00000000	0.00000000	0.00000000
9287.00000000	2.53563534	0.00000000	-13.00676986	0.73118255	14.33596898	-0.67430937	-1.69649309	-2.22075245	1.26610803	1.53828624	1.34884139	1.45932992	0.00038085	0.00049045	13.02730556	14.35181869	2.79460735	1.26705726	1.34909526	0.00045315	6.20678306	5.65267353	11.97164426	5.74715240	0.00000000	0.00000000	0.00000000	0.00000000
9292.00000000	2.54240303	0.00000000	-12.29365039	0.76204312	14.41339866	-0.43728864	-1.69627362	-2.22052244	1.32796874	1.41926832	1.27095560	1.53754247	0.00036534	0.00046927	12.31724603	14.42003059	2.79429134	1.32833016	1.27122644	0.00043388	6.20426466	5.64916132	11.97586849	5.74521333	0.00000000	0.00000000	0.00000000	0.00000000
9297.00000000	2.54218328	0.00000000	-12.22129679	0.74226734	14.79287101	-0.52243879	-1.69625156	-2.22055215	1.35362250	1.44491055	1.23449690	1.34904493	0.00036169	0.00049732	12.24381705	14.80209360	2.79430156	1.35396928	1.23464620	0.00045210	6.20356017	5.64957068	11.97493008	5.74646842	0.00000000	0.00000000	0.00000000	0.00000000
9302.00000000	2.54417754	0.00000000	-12.61352330	0.92209892	14.27207522	-0.58626371	-1.69637978	-2.22070097	1.36260719	1.20897389	1.07534337	1.50092606	0.00041574	0.00049678	12.64718295	14.28411132	2.79449766	1.36183633	1.07620180	0.00046855	6.20376810	5.65041402	11.97718036	5.74441992	0.00000000	0.00000000	0.00000000	0.00000000
9307.00000000	2.54419314	0.00000000	-12.74651617	0.46936386	14.48856807	-0.26131170	-1.69620709	-2.22039954	1.20039005	1.47973695	1.34641758	1.53226348	0.00039054	0.00048578	12.75515491	14.49092435	2.79415329	1.20081225	1.34648218	0.00045302	6.20423389	5.64874273	11.97764136	5.74399312	0.00000000	0.00000000	0.00000000	0.00000000
9312.00000000	2.54926979	0.00000000	-12.60608510	0.54367207	14.63140589	-0.83222925	-1.69636680	-2.22068274	1.26488985	1.24517745	1.34092827	1.42372425	0.00045219	0.00053779	12.61780333	14.65505523	2.79447529	1.26485353	1.34120350	0.00050793	6.20032428	5.64860662	11.97876581	5.74644722	0.00000000	0.00000000	0.00000000	0.00000000
9317.00000000	2.54622628	0.00000000	-13.08042969	0.57406850	14.70067652	-0.61770400	-1.69635714	-2.22058966	1.38501558	1.28973685	1.26765265	1.36492239	0.00036561	0.00046116	13.09302087	14.71364837	2.79439546	1.38483870	1.26783065	0.00042843	6.20303283	5.65420564	11.97851411	5.74697388	0.00000000	0.00000000	0.00000000	0.00000000
9322.00000000	2.54553239	0.00000000	-13.04980937	0.82835515	14.83661332	-0.50669286	-1.69630252	-2.22043716	1.42581475	1.58767569	1.25312559	1.32778981	0.00032244	0.00042326	13.07607345	14.84526296	2.79424112	1.42650101	1.25321516	0.00038916	6.20419764	5.64978134	11.97892860	5.74599306	0.00000000	0.00000000	0.00000000	0.00000000
9327.00000000	2.54470819	0.00000000	-13.27829544	0.30531948	14.65622507	-0.33759784	-1.69643426	-2.22071796	1.31635749	1.20318330	1.26818331	1.37345776	0.00036703	0.00056805	13.28180521	14.66011274	2.79454423	1.31630025	1.26824146	0.00050340	6.20523933	5.64945030	11.97914063	5.74598212	0.00000000	0.00000000	0.00000000	0.00000000
9332.00000000	2.54720705	0.00000000	-13.25276381	0.73839675	14.69181212	-0.78744143	-1.69628863	-2.22050848	1.34612211	1.30498675	1.38096088	1.57157954	0.00037259	0.00051158	13.27331829	14.71289935	2.79428936	1.34599674	1.38154446	0.00046522	6.20261081	5.65160277	11.97910233	5.74252599	0.00000000	0.00000000	0.00000000	0.00000000
9337.00000000	2.54633370	0.00000000	-12.88477858	0.61766255	14.75019458	-0.84270554	-1.69628615	-2.22058486	1.23278597	1.45608016	1.35868957	1.28030347	0.00037109	0.00047529	12.89957465	14.77424762	2.79434855	1.23334416	1.35844188	0.00043977	6.20352255	5.65360408	11.97917757	5.74214912	0.00000000	0.00000000	0.00000000	0.00000000
9342.00000000	2.54581871	0.00000000	-13.03528216	0.85107312	14.79581418	-0.70066360	-1.69644149	-2.22069111	1.32915911	1.20192492	1.50467017	1.35269564	0.00036965	0.00046882	13.06303588	14.81239504	2.79452728	1.32864479	1.50434726	0.00043492	6.20412513	5.65060519	11.97918851	5.74401158	0.00000000	0.00000000	0.00000000	0.00000000
9347.00000000	2.54883026	0.00000000	-13.34766116	0.66445646	14.36004559	-0.15180146	-1.69634528	-2.22048362	1.23135288	1.32769747	1.09993811	1.18051094	0.00034914	0.00045817	13.36418950	14.36084792	2.79430399	1.23160033	1.09994744	0.00042128	6.20372432	5.65009905	11.98178898	5.74416274	0.00000000	0.00000000	0.00000000	0.00000000
9352.00000000	2.54856131	0.00000000	-13.06310100	0.93340369	14.68031873	-0.62233351	-1.69638762	-2.22059460	1.23419054	1.33206216	1.15235179	1.39352845	0.00033032	0.00044367	13.09640600	14.69350391	2.79441788	1.23470730	1.15282961	0.00040560	6.20324623	5.64913772	11.98103798	5.74344183	0.00000000	0.00000000	0.00000000	0.00000000
9357.00000000	2.54703315	0.00000000	-12.67328356	0.42239142	14.93302961	-0.90627596	-1.69631793	-2.22065099	1.14006373	1.37332981	1.20939626	1.37967669	0.00032744	0.00044405	12.68032061	14.96050499	2.79442040	1.14034901	1.21006494	0.00040501	6.20379135	5.65232676	11.98006263	5.74614695	0.00000000	0.00000000	0.00000000	0.00000000
9362.00000000	2.54862345	0.00000000	-13.05524024	0.52652027	14.36996331	-0.49109625	-1.69638363	-2.22054766	1.22778015	1.44330131	1.25492072	1.50821550	0.00032224	0.00039649	13.06585326	14.37835252	2.79437816	1.22816079	1.25524599	0.00037086	6.20436179	5.65197417	11.98222946	5.74543083	0.00000000	0.00000000	0.00000000	0.00000000
9367.00000000	2.54683254	0.00000000	-13.26053450	0.57810084	14.88159721	-0.58676798	-1.69635294	-2.22058444	1.26432661	1.56928870	1.15407213	1.58124539	0.00029975	0.00039061	13.27312984	14.89316059	2.79438876	1.26497472	1.15485766	0.00035981	6.20551018	5.64855463	11.98152907	5.74550812	0.00000000	0.00000000	0.00000000	0.00000000
9372.00000000	2.54869525	0.00000000	-13.16259168	0.18027711	14.67970064	-0.59691023	-1.69642249	-2.22058659	1.31157940	1.12863936	1.30309070	1.48759843	0.00031083	0.00042804	13.16382617	14.69183150	2.79443269	1.31154749	1.30341679	0.00038897	6.20530157	5.64853446	11.98324448	5.74177909	0.00000000	0.00000000	0.00000000	0.00000000
9377.00000000	2.54875861	0.00000000	-13.25101699	0.63187440	14.78420023	0.02431637	-1.69637371	-2.22048759	1.38836883	1.44699074	1.33980315	1.37119142	0.00028940	0.00037769	13.26607389	14.78422022	2.79432441	1.38850463	1.33980324	0.00034777	6.20535561	5.64713265	11.98326363	5.74627828	0.00000000	0.00000000	0.00000000	0.00000000
9382.00000000	2.54999746	0.00000000	-13.47993438	0.66318160	14.84895107	-0.62715709	-1.69642587	-2.22057672	1.22382550	1.62744900	1.39937079	1.41314335	0.00030707	0.00037125	13.49623802	14.86218941	2.79442690	1.22496026	1.39939543	0.00034897	6.20479680	5.64929846	11.98405841	5.74152533	0.00000000	0.00000000	0.00000000	0.00000000
9387.00000000	2.55009441	0.00000000	-13.08833300	0.58377552	14.96161413	-0.45502265	-1.69634978	-2.22055107	1.41323046	1.39143467	1.23415653	1.48341930	0.00029876	0.00034507	13.10134553	14.96853175	2.79436032	1.41318752	1.23441010	0.00032876	6.20469078	5.65329082	11.98406525	5.74451636	0.00000000	0.00000000	0.00000000	0.00000000
9392.00000000	2.55082383	0.00000000	-13.66937281	0.38610825	15.20439638	-0.71947376	-1.69639961	-2.22063309	1.35069622	1.57896531	1.30790489	1.32320158	0.00032820	0.00040942	13.67482477	15.22140965	2.79445576	1.35089356	1.30793926	0.00038150	6.20375510	5.65161782	11.98378072	5.74768043	0.00000000	0.00000000	0.00000000	0.00000000
9397.00000000	2.54805123	0.00000000	-13.35725627	0.49898447	15.30082351	-0.40478369	-1.69640381	-2.22059409	1.39898568	1.50976273	1.49340941	1.45430132	0.00026642	0.00036990	13.36657325	15.30617686	2.79442732	1.39914616	1.49338242	0.00033550	6.20616954	5.65161235	11.98341000	5.74840407	0.00000000	0.00000000	0.00000000	0.00000000
9402.00000000	2.55079786	0.00000000	-13.79084581	0.30226870	15.02392719	-0.45082429	-1.69632789	-2.22058229	1.31734580	1.45950950	1.23610021	1.54774522	0.00027870	0.00038017	13.79415798	15.03068963	2.79437184	1.31741775	1.23641587	0.00034626	6.20370175	5.65005357	11.98372737	5.74454030	0.00000000	0.00000000	0.00000000	0.00000000
9407.00000000	2.54967514	0.00000000	-13.87533565	0.75321727	15.17972707	-0.57278549	-1.69637814	-2.22056813	1.30130134	1.42582613	1.33726220	1.44968387	0.00029603	0.00040257	13.89576467	15.19052985	2.79439110	1.30168466	1.33742875	0.00036692	6.20572700	5.65109834	11.98463022	5.74555668	0.00000000	0.00000000	0.00000000	0.00000000
9412.00000000	2.55023257	0.00000000	-13.94808664	0.36757838	15.27999298	-0.14933126	-1.69637746	-2.22054952	1.19663806	1.31286896	1.27319019	1.57736398	0.00029142	0.00037950	13.95292925	15.28072267	2.79437590	1.19672264	1.27322271	0.00034963	6.20473387	5.65156310	11.98420752	5.74522701	0.00000000	0.00000000	0.00000000	0.00000000
9417.00000000	2.55157888	0.00000000	-13.92143826	0.67748624	15.66327872	-0.99109590	-1.69643495	-2.22064770	1.23259650	1.42080863	1.34861555	1.48359336	0.00030014	0.00037441	13.93791343	15.69460325	2.79448882	1.23307504	1.34918063	0.00034888	6.20539391	5.65053235	11.98620473	5.74476943	0.00000000	0.00000000	0.00000000	0.00000000
